Time,StepCount,cgShipMotion.ned.north [57 real output],cgShipMotion.ned.east [58 real output],cgShipMotion.ned.down [59 real output],cgShipMotion.angularDisplacement.yaw [73 real output],cgShipMotion.angularDisplacement.pitch [70 real output],cgShipMotion.angularDisplacement.roll [67 real output]
416.05,8321,145.748,-240.896,-1.02506,214.757,0.0224407,-0.496214
416.15,8323,145.477,-241.057,-1.02514,214.868,0.0219223,-0.474341
416.25,8325,145.206,-241.219,-1.02521,214.977,0.021462,-0.454213
416.35,8327,144.936,-241.381,-1.02527,215.084,0.021062,-0.436006
416.45,8329,144.665,-241.544,-1.02533,215.189,0.020723,-0.419901
416.55,8331,144.395,-241.708,-1.02538,215.293,0.0204457,-0.406027
416.65,8333,144.125,-241.873,-1.02542,215.395,0.02023,-0.394456
416.75,8335,143.855,-242.038,-1.02545,215.495,0.0200741,-0.385363
416.85,8337,143.586,-242.204,-1.02548,215.593,0.0199766,-0.378771
416.95,8339,143.316,-242.371,-1.0255,215.689,0.0199351,-0.374738
417.05,8341,143.047,-242.538,-1.0255,215.783,0.019947,-0.373245
417.15,8343,142.778,-242.706,-1.0255,215.876,0.0200087,-0.374281
417.25,8345,142.509,-242.875,-1.0255,215.967,0.0201166,-0.377788
417.35,8347,142.24,-243.044,-1.02548,216.056,0.0202659,-0.383726
417.45,8349,141.971,-243.214,-1.02546,216.144,0.0204525,-0.391984
417.55,8351,141.703,-243.385,-1.02543,216.23,0.0206716,-0.402415
417.65,8353,141.435,-243.556,-1.02539,216.314,0.0209179,-0.414912
417.75,8355,141.166,-243.728,-1.02535,216.396,0.0211863,-0.429316
417.85,8357,140.898,-243.901,-1.0253,216.477,0.0214719,-0.44541
417.95,8359,140.631,-244.074,-1.02525,216.556,0.0217695,-0.463001
418.05,8361,140.363,-244.248,-1.0252,216.634,0.0220738,-0.481888
418.15,8363,140.095,-244.423,-1.02514,216.71,0.0223798,-0.501843
418.25,8365,139.828,-244.598,-1.02508,216.784,0.0226829,-0.522637
418.35,8367,139.561,-244.773,-1.02502,216.856,0.0229782,-0.544037
418.45,8369,139.293,-244.95,-1.02496,216.927,0.0232618,-0.565773
418.55,8371,139.026,-245.127,-1.02489,216.997,0.0235298,-0.587588
418.65,8373,138.76,-245.304,-1.02483,217.065,0.0237789,-0.609227
418.75,8375,138.493,-245.482,-1.02478,217.131,0.0240051,-0.630487
418.85,8377,138.226,-245.661,-1.02472,217.196,0.024206,-0.651111
418.95,8379,137.96,-245.84,-1.02467,217.259,0.0243795,-0.67085
419.05,8381,137.694,-246.02,-1.02462,217.32,0.0245233,-0.689506
419.15,8383,137.427,-246.2,-1.02457,217.38,0.0246356,-0.706897
419.25,8385,137.161,-246.381,-1.02453,217.438,0.0247161,-0.72277
419.35,8387,136.895,-246.563,-1.0245,217.495,0.024764,-0.736981
419.45,8389,136.63,-246.745,-1.02447,217.551,0.024779,-0.749364
419.55,8391,136.364,-246.927,-1.02444,217.604,0.0247611,-0.759807
419.65,8393,136.098,-247.11,-1.02442,217.656,0.0247104,-0.768226
419.75,8395,135.833,-247.294,-1.02441,217.707,0.024629,-0.774461
419.85,8397,135.567,-247.478,-1.02441,217.756,0.0245183,-0.778429
419.95,8399,135.302,-247.662,-1.0244,217.804,0.024379,-0.780152
420.05,8401,135.037,-247.847,-1.02441,217.85,0.024214,-0.779546
420.15,8403,134.772,-248.033,-1.02442,217.894,0.0240248,-0.776644
420.25,8405,134.507,-248.219,-1.02444,217.937,0.0238146,-0.771434
420.35,8407,134.242,-248.406,-1.02446,217.978,0.0235852,-0.763995
420.45,8409,133.977,-248.593,-1.02449,218.018,0.0233398,-0.754378
420.55,8411,133.713,-248.78,-1.02452,218.056,0.0230812,-0.742664
420.65,8413,133.448,-248.968,-1.02455,218.093,0.022812,-0.728982
420.75,8415,133.184,-249.157,-1.02459,218.129,0.0225355,-0.713427
420.85,8417,132.919,-249.346,-1.02464,218.163,0.022254,-0.696186
420.95,8419,132.655,-249.535,-1.02468,218.195,0.0219702,-0.677418
421.05,8421,132.391,-249.725,-1.02473,218.226,0.0216871,-0.657292
421.15,8423,132.126,-249.915,-1.02478,218.255,0.0214077,-0.635971
421.25,8425,131.862,-250.106,-1.02482,218.283,0.0211337,-0.613682
421.35,8427,131.598,-250.297,-1.02487,218.309,0.0208686,-0.59057
421.45,8429,131.334,-250.488,-1.02492,218.334,0.0206135,-0.56689
421.55,8431,131.07,-250.68,-1.02497,218.358,0.0203704,-0.542856
421.65,8433,130.807,-250.873,-1.02502,218.38,0.0201415,-0.518635
421.75,8435,130.543,-251.065,-1.02506,218.401,0.0199275,-0.494488
421.85,8437,130.279,-251.258,-1.02511,218.42,0.0197287,-0.470661
421.95,8439,130.015,-251.452,-1.02515,218.438,0.0195472,-0.447295
422.05,8441,129.752,-251.646,-1.02519,218.455,0.0193838,-0.424566
422.15,8443,129.488,-251.84,-1.02522,218.47,0.0192379,-0.402715
422.25,8445,129.224,-252.035,-1.02525,218.484,0.0191097,-0.381912
422.35,8447,128.961,-252.23,-1.02528,218.497,0.0189999,-0.362263
422.45,8449,128.697,-252.425,-1.0253,218.508,0.0189071,-0.343978
422.55,8451,128.434,-252.621,-1.02532,218.518,0.0188311,-0.327159
422.65,8453,128.17,-252.817,-1.02533,218.527,0.0187716,-0.311896
422.75,8455,127.907,-253.013,-1.02534,218.535,0.0187267,-0.298331
422.85,8457,127.643,-253.21,-1.02535,218.541,0.0186958,-0.286507
422.95,8459,127.38,-253.407,-1.02535,218.547,0.0186778,-0.276481
423.05,8461,127.116,-253.604,-1.02535,218.551,0.018671,-0.268303
423.15,8463,126.853,-253.801,-1.02535,218.554,0.0186738,-0.261993
423.25,8465,126.59,-253.999,-1.02534,218.556,0.0186851,-0.257537
423.35,8467,126.326,-254.197,-1.02532,218.557,0.0187035,-0.254893
423.45,8469,126.063,-254.396,-1.02531,218.556,0.0187271,-0.25405
423.55,8471,125.799,-254.595,-1.02529,218.555,0.0187542,-0.25495
423.65,8473,125.536,-254.794,-1.02527,218.553,0.0187839,-0.257486
423.75,8475,125.272,-254.993,-1.02525,218.549,0.0188142,-0.261589
423.85,8477,125.009,-255.193,-1.02522,218.545,0.0188442,-0.267127
423.95,8479,124.745,-255.392,-1.0252,218.54,0.0188729,-0.273968
424.05,8481,124.482,-255.593,-1.02517,218.533,0.0188991,-0.281969
424.15,8483,124.218,-255.793,-1.02514,218.526,0.0189215,-0.291009
424.25,8485,123.955,-255.993,-1.02511,218.518,0.0189396,-0.300914
424.35,8487,123.691,-256.194,-1.02509,218.509,0.018953,-0.311495
424.45,8489,123.427,-256.395,-1.02506,218.499,0.0189604,-0.322626
424.55,8491,123.164,-256.597,-1.02503,218.488,0.0189624,-0.334086
424.65,8493,122.9,-256.798,-1.025,218.477,0.0189583,-0.345718
424.75,8495,122.636,-257,-1.02498,218.464,0.0189475,-0.357369
424.85,8497,122.372,-257.202,-1.02496,218.451,0.0189305,-0.368852
424.95,8499,122.108,-257.404,-1.02493,218.437,0.0189077,-0.379981
425.05,8501,121.844,-257.606,-1.02491,218.422,0.0188792,-0.390596
425.15,8503,121.58,-257.809,-1.0249,218.406,0.0188455,-0.400547
425.25,8505,121.316,-258.011,-1.02488,218.39,0.0188078,-0.409644
425.35,8507,121.052,-258.214,-1.02487,218.373,0.0187658,-0.417794
425.45,8509,120.788,-258.417,-1.02485,218.355,0.0187202,-0.424874
425.55,8511,120.524,-258.62,-1.02484,218.336,0.0186719,-0.430754
425.65,8513,120.259,-258.824,-1.02484,218.317,0.0186214,-0.435351
425.75,8515,119.995,-259.027,-1.02483,218.297,0.0185703,-0.438539
425.85,8517,119.73,-259.231,-1.02483,218.276,0.0185185,-0.440293
425.95,8519,119.466,-259.435,-1.02482,218.255,0.0184673,-0.440537
426.05,8521,119.201,-259.639,-1.02482,218.232,0.0184179,-0.439211
426.15,8523,118.936,-259.843,-1.02483,218.21,0.01837,-0.436353
426.25,8525,118.672,-260.048,-1.02483,218.186,0.0183255,-0.431899
426.35,8527,118.407,-260.252,-1.02483,218.162,0.0182844,-0.42589
426.45,8529,118.142,-260.457,-1.02484,218.137,0.0182468,-0.418379
426.55,8531,117.877,-260.661,-1.02484,218.112,0.0182141,-0.409376
426.65,8533,117.611,-260.866,-1.02485,218.085,0.0181865,-0.398946
426.75,8535,117.346,-261.071,-1.02486,218.059,0.018164,-0.387188
426.85,8537,117.081,-261.276,-1.02487,218.031,0.018148,-0.374132
426.95,8539,116.815,-261.482,-1.02487,218.003,0.0181377,-0.359925
427.05,8541,116.55,-261.687,-1.02488,217.975,0.0181336,-0.34466
427.15,8543,116.284,-261.892,-1.02489,217.946,0.0181353,-0.328475
427.25,8545,116.018,-262.098,-1.02489,217.916,0.0181425,-0.311512
427.35,8547,115.752,-262.303,-1.0249,217.886,0.0181554,-0.293882
427.45,8549,115.486,-262.509,-1.0249,217.855,0.0181735,-0.275744
427.55,8551,115.22,-262.715,-1.02491,217.824,0.0181967,-0.257229
427.65,8553,114.954,-262.921,-1.02491,217.792,0.0182241,-0.238508
427.75,8555,114.688,-263.127,-1.02491,217.76,0.0182551,-0.219733
427.85,8557,114.421,-263.333,-1.02491,217.727,0.018289,-0.201062
427.95,8559,114.155,-263.539,-1.02491,217.694,0.0183251,-0.18264
428.05,8561,113.888,-263.745,-1.02491,217.66,0.0183633,-0.164591
428.15,8563,113.621,-263.951,-1.02491,217.626,0.0184021,-0.147081
428.25,8565,113.354,-264.158,-1.02491,217.591,0.0184412,-0.130227
428.35,8567,113.087,-264.364,-1.0249,217.556,0.0184802,-0.114135
428.45,8569,112.82,-264.57,-1.0249,217.52,0.0185174,-0.0989635
428.55,8571,112.552,-264.777,-1.02489,217.484,0.0185531,-0.0847768
428.65,8573,112.285,-264.983,-1.02488,217.448,0.0185863,-0.071681
428.75,8575,112.017,-265.19,-1.02487,217.412,0.0186164,-0.0597548
428.85,8577,111.75,-265.396,-1.02486,217.375,0.0186423,-0.0490899
428.95,8579,111.482,-265.603,-1.02485,217.338,0.0186638,-0.0397214
429.05,8581,111.214,-265.81,-1.02484,217.3,0.01868,-0.0317194
429.15,8583,110.945,-266.016,-1.02483,217.262,0.0186907,-0.0250874
429.25,8585,110.677,-266.223,-1.02482,217.224,0.0186957,-0.0198328
429.35,8587,110.408,-266.43,-1.02481,217.186,0.018695,-0.0159399
429.45,8589,110.14,-266.636,-1.0248,217.147,0.0186881,-0.0134095
429.55,8591,109.871,-266.843,-1.02479,217.108,0.0186746,-0.0122142
429.65,8593,109.602,-267.05,-1.02478,217.069,0.0186546,-0.0123097
429.75,8595,109.333,-267.256,-1.02477,217.03,0.0186284,-0.0136254
429.85,8597,109.064,-267.463,-1.02476,216.991,0.0185953,-0.0161238
429.95,8599,108.794,-267.67,-1.02475,216.952,0.0185561,-0.0196996
430.05,8601,108.525,-267.877,-1.02475,216.912,0.0185107,-0.0242861
430.15,8603,108.255,-268.083,-1.02474,216.872,0.0184594,-0.0297778
430.25,8605,107.985,-268.29,-1.02473,216.832,0.0184026,-0.0360784
430.35,8607,107.715,-268.497,-1.02473,216.793,0.0183415,-0.0430384
430.45,8609,107.445,-268.704,-1.02472,216.753,0.0182756,-0.0505867
430.55,8611,107.174,-268.91,-1.02472,216.712,0.0182058,-0.0585943
430.65,8613,106.904,-269.117,-1.02472,216.672,0.018133,-0.0669208
430.75,8615,106.633,-269.324,-1.02472,216.632,0.0180584,-0.0754166
430.85,8617,106.362,-269.53,-1.02472,216.592,0.0179827,-0.0839674
430.95,8619,106.091,-269.737,-1.02471,216.552,0.0179056,-0.0924856
431.05,8621,105.82,-269.943,-1.02471,216.511,0.0178286,-0.100821
431.15,8623,105.548,-270.15,-1.02472,216.471,0.0177526,-0.108844
431.25,8625,105.277,-270.356,-1.02472,216.431,0.0176782,-0.116454
431.35,8627,105.005,-270.563,-1.02472,216.39,0.0176065,-0.123523
431.45,8629,104.733,-270.769,-1.02472,216.35,0.0175375,-0.129979
431.55,8631,104.461,-270.976,-1.02472,216.31,0.0174727,-0.135699
431.65,8633,104.189,-271.182,-1.02472,216.269,0.0174121,-0.140626
431.75,8635,103.916,-271.389,-1.02472,216.229,0.017356,-0.14469
431.85,8637,103.643,-271.595,-1.02473,216.189,0.0173064,-0.147768
431.95,8639,103.371,-271.801,-1.02473,216.149,0.017262,-0.149882
432.05,8641,103.098,-272.007,-1.02473,216.108,0.0172242,-0.150939
432.15,8643,102.824,-272.214,-1.02473,216.068,0.0171934,-0.150915
432.25,8645,102.551,-272.42,-1.02473,216.028,0.0171697,-0.149784
432.35,8647,102.278,-272.626,-1.02473,215.988,0.0171526,-0.147576
432.45,8649,102.004,-272.832,-1.02473,215.948,0.0171425,-0.144274
432.55,8651,101.73,-273.038,-1.02473,215.908,0.0171389,-0.139918
432.65,8653,101.456,-273.244,-1.02472,215.868,0.0171421,-0.13451
432.75,8655,101.182,-273.449,-1.02472,215.828,0.0171518,-0.128096
432.85,8657,100.908,-273.655,-1.02472,215.788,0.0171677,-0.120729
432.95,8659,100.633,-273.861,-1.02471,215.749,0.0171902,-0.112434
433.05,8661,100.358,-274.067,-1.0247,215.709,0.0172183,-0.103307
433.15,8663,100.083,-274.272,-1.0247,215.669,0.0172502,-0.0934721
433.25,8665,99.8082,-274.478,-1.02469,215.63,0.0172866,-0.0829662
433.35,8667,99.5329,-274.683,-1.02468,215.59,0.0173271,-0.07187
433.45,8669,99.2575,-274.889,-1.02467,215.551,0.0173701,-0.060317
433.55,8671,98.9818,-275.094,-1.02466,215.512,0.0174158,-0.0483714
433.65,8673,98.706,-275.299,-1.02465,215.473,0.0174634,-0.0361467
433.75,8675,98.43,-275.505,-1.02464,215.433,0.0175113,-0.0237797
433.85,8677,98.1538,-275.71,-1.02463,215.395,0.0175597,-0.0113437
433.95,8679,97.8775,-275.915,-1.02462,215.356,0.0176075,0.0010448
434.05,8681,97.601,-276.12,-1.02461,215.317,0.0176538,0.0132629
434.15,8683,97.3243,-276.325,-1.0246,215.278,0.0176982,0.0252274
434.25,8685,97.0474,-276.53,-1.02459,215.24,0.0177397,0.0368231
434.35,8687,96.7703,-276.734,-1.02458,215.201,0.0177783,0.0479778
434.45,8689,96.493,-276.939,-1.02457,215.163,0.0178125,0.0585582
434.55,8691,96.2156,-277.144,-1.02455,215.125,0.017843,0.0685444
434.65,8693,95.938,-277.348,-1.02454,215.087,0.0178683,0.0778094
434.75,8695,95.6602,-277.553,-1.02453,215.05,0.0178883,0.0862981
434.85,8697,95.3822,-277.757,-1.02453,215.012,0.0179027,0.093954
434.95,8699,95.1041,-277.961,-1.02452,214.975,0.0179106,0.100696
435.05,8701,94.8257,-278.166,-1.02451,214.938,0.0179128,0.106532
435.15,8703,94.5472,-278.37,-1.0245,214.901,0.0179082,0.111385
435.25,8705,94.2685,-278.574,-1.0245,214.864,0.0178969,0.115237
435.35,8707,93.9897,-278.778,-1.02449,214.827,0.017879,0.118088
435.45,8709,93.7106,-278.982,-1.02449,214.791,0.017855,0.119951
435.55,8711,93.4314,-279.185,-1.02448,214.755,0.0178246,0.120817
435.65,8713,93.152,-279.389,-1.02448,214.719,0.0177879,0.120694
435.75,8715,92.8724,-279.593,-1.02448,214.683,0.0177459,0.119647
435.85,8717,92.5926,-279.796,-1.02448,214.648,0.0176983,0.117684
435.95,8719,92.3127,-280,-1.02448,214.613,0.0176456,0.11486
436.05,8721,92.0326,-280.203,-1.02448,214.578,0.0175884,0.111232
436.15,8723,91.7523,-280.406,-1.02449,214.543,0.0175268,0.106848
436.25,8725,91.4718,-280.609,-1.02449,214.509,0.0174614,0.101781
436.35,8727,91.1911,-280.813,-1.0245,214.475,0.0173931,0.0961188
436.45,8729,90.9103,-281.015,-1.0245,214.441,0.017322,0.0899225
436.55,8731,90.6303,-281.219,-1.02448,214.378,0.016436,0.0637018
436.65,8733,90.3513,-281.422,-1.02442,214.28,0.0144617,0.0122068
436.75,8735,90.0733,-281.625,-1.02432,214.151,0.0114062,-0.0628791
436.85,8737,89.7962,-281.829,-1.02419,213.996,0.00729492,-0.160026
436.95,8739,89.5199,-282.032,-1.02403,213.822,0.00217266,-0.277685
437.05,8741,89.2445,-282.235,-1.02386,213.633,-0.00389598,-0.414157
437.15,8743,88.9698,-282.438,-1.02367,213.43,-0.0108277,-0.567513
437.25,8745,88.6958,-282.64,-1.02348,213.218,-0.0185223,-0.73556
437.35,8747,88.4224,-282.842,-1.0233,212.998,-0.0268657,-0.915835
437.45,8749,88.1496,-283.044,-1.02314,212.77,-0.0357325,-1.10563
437.55,8751,87.8772,-283.245,-1.02301,212.536,-0.0449902,-1.30204
437.65,8753,87.6053,-283.445,-1.02292,212.294,-0.0545016,-1.50201
437.75,8755,87.3338,-283.644,-1.02287,212.046,-0.0641285,-1.70243
437.85,8757,87.0627,-283.843,-1.02288,211.79,-0.0737335,-1.90013
437.95,8759,86.7918,-284.041,-1.02296,211.526,-0.0831827,-2.09204
438.05,8761,86.5211,-284.237,-1.0231,211.254,-0.0923465,-2.27516
438.15,8763,86.2507,-284.433,-1.0233,210.974,-0.101101,-2.44664
438.25,8765,85.9804,-284.627,-1.02357,210.686,-0.10933,-2.60384
438.35,8767,85.7103,-284.82,-1.02391,210.388,-0.116926,-2.74432
438.45,8769,85.4403,-285.012,-1.0243,210.083,-0.12379,-2.86589
438.55,8771,85.1704,-285.203,-1.02474,209.769,-0.129828,-2.96665
438.65,8773,84.9007,-285.393,-1.02522,209.448,-0.134956,-3.04496
438.75,8775,84.631,-285.581,-1.02574,209.118,-0.139097,-3.09947
438.85,8777,84.3614,-285.768,-1.02627,208.782,-0.142182,-3.12917
438.95,8779,84.0919,-285.953,-1.0268,208.438,-0.144148,-3.13331
439.05,8781,83.8225,-286.138,-1.02732,208.088,-0.144945,-3.11148
439.15,8783,83.5531,-286.321,-1.02782,207.731,-0.14453,-3.06356
439.25,8785,83.2838,-286.502,-1.02828,207.368,-0.142871,-2.98972
439.35,8787,83.0145,-286.683,-1.02868,207,-0.139945,-2.89042
439.45,8789,82.7453,-286.861,-1.02901,206.625,-0.135741,-2.7664
439.55,8791,82.4761,-287.039,-1.02926,206.245,-0.130259,-2.61866
439.65,8793,82.207,-287.215,-1.02941,205.86,-0.123514,-2.44846
439.75,8795,81.9378,-287.389,-1.02946,205.47,-0.115534,-2.25731
439.85,8797,81.6687,-287.562,-1.02939,205.076,-0.106361,-2.04693
439.95,8799,81.3995,-287.733,-1.0292,204.677,-0.0960517,-1.81924
440.05,8801,81.1303,-287.903,-1.02889,204.273,-0.0846794,-1.57635
440.15,8803,80.8611,-288.072,-1.02844,203.865,-0.0723319,-1.32052
440.25,8805,80.5918,-288.238,-1.02787,203.453,-0.0591117,-1.05415
440.35,8807,80.3225,-288.403,-1.02718,203.038,-0.0451355,-0.779725
440.45,8809,80.0532,-288.567,-1.02636,202.619,-0.0305328,-0.499821
440.55,8811,79.7837,-288.729,-1.02543,202.196,-0.015445,-0.217049
440.65,8813,79.5142,-288.889,-1.02439,201.77,-2.35822e-05,0.065963
440.75,8815,79.2447,-289.047,-1.02327,201.342,0.0155712,0.346598
440.85,8817,78.975,-289.203,-1.02206,200.91,0.0311728,0.62228
440.95,8819,78.7053,-289.358,-1.02079,200.476,0.04661,0.890503
441.05,8821,78.4355,-289.511,-1.01948,200.039,0.0617099,1.14886
441.15,8823,78.1655,-289.663,-1.01814,199.601,0.0762995,1.39505
441.25,8825,77.8956,-289.812,-1.01679,199.16,0.0902088,1.62694
441.35,8827,77.6255,-289.959,-1.01544,198.718,0.103273,1.84253
441.45,8829,77.3553,-290.105,-1.01413,198.274,0.115335,2.04004
441.55,8831,77.085,-290.249,-1.01286,197.829,0.126248,2.21786
441.65,8833,76.8147,-290.39,-1.01165,197.383,0.135878,2.37461
441.75,8835,76.5443,-290.53,-1.01054,196.936,0.144103,2.50914
441.85,8837,76.2738,-290.668,-1.00952,196.489,0.150822,2.62052
441.95,8839,76.0033,-290.804,-1.00862,196.041,0.155948,2.70808
442.05,8841,75.7327,-290.938,-1.00784,195.592,0.159415,2.77138
442.15,8843,75.462,-291.069,-1.00721,195.144,0.161177,2.81023
442.25,8845,75.1913,-291.199,-1.00674,194.696,0.161211,2.82471
442.35,8847,74.9206,-291.327,-1.00642,194.248,0.159515,2.81511
442.45,8849,74.6498,-291.453,-1.00627,193.801,0.156106,2.78195
442.55,8851,74.379,-291.576,-1.00629,193.354,0.151028,2.72602
442.65,8853,74.1082,-291.698,-1.00649,192.908,0.144342,2.64828
442.75,8855,73.8374,-291.817,-1.00686,192.463,0.136131,2.5499
442.85,8857,73.5667,-291.935,-1.00739,192.02,0.126496,2.43227
442.95,8859,73.2959,-292.05,-1.00809,191.577,0.115557,2.2969
443.05,8861,73.0253,-292.163,-1.00894,191.136,0.103448,2.1455
443.15,8863,72.7546,-292.274,-1.00994,190.696,0.0903169,1.97988
443.25,8865,72.484,-292.384,-1.01107,190.258,0.0763246,1.80198
443.35,8867,72.2135,-292.491,-1.01233,189.821,0.0616398,1.61382
443.45,8869,71.9431,-292.596,-1.01369,189.386,0.0464384,1.41751
443.55,8871,71.6728,-292.699,-1.01514,188.952,0.0309007,1.21518
443.65,8873,71.4025,-292.8,-1.01666,188.521,0.0152083,1.00902
443.75,8875,71.1324,-292.899,-1.01825,188.09,-0.000457416,0.801194
443.85,8877,70.8625,-292.996,-1.01987,187.662,-0.0159187,0.593871
443.95,8879,70.5927,-293.091,-1.0215,187.235,-0.0310031,0.389168
444.05,8881,70.323,-293.184,-1.02314,186.81,-0.0455457,0.189148
444.15,8883,70.0535,-293.275,-1.02476,186.387,-0.0593916,-0.00420386
444.25,8885,69.7841,-293.364,-1.02635,185.965,-0.0723968,-0.189003
444.35,8887,69.515,-293.451,-1.02788,185.545,-0.0844308,-0.363477
444.45,8889,69.246,-293.536,-1.02934,185.126,-0.0953773,-0.525983
444.55,8891,68.9772,-293.619,-1.03071,184.708,-0.105135,-0.675022
444.65,8893,68.7086,-293.701,-1.03199,184.292,-0.11362,-0.809255
444.75,8895,68.4403,-293.78,-1.03314,183.877,-0.120762,-0.927511
444.85,8897,68.1722,-293.858,-1.03417,183.463,-0.126512,-1.0288
444.95,8899,67.9043,-293.934,-1.03507,183.05,-0.130835,-1.11232
445.05,8901,67.6366,-294.008,-1.03581,182.638,-0.133714,-1.17745
445.15,8903,67.3692,-294.08,-1.03641,182.227,-0.135146,-1.22379
445.25,8905,67.102,-294.151,-1.03685,181.817,-0.135149,-1.25111
445.35,8907,66.8351,-294.219,-1.03712,181.408,-0.13375,-1.25939
445.45,8909,66.5684,-294.286,-1.03724,180.999,-0.130995,-1.24882
445.55,8911,66.302,-294.351,-1.03719,180.59,-0.126942,-1.21975
445.65,8913,66.0359,-294.415,-1.03698,180.182,-0.121659,-1.17273
445.75,8915,65.7701,-294.477,-1.03662,179.774,-0.115228,-1.10848
445.85,8917,65.5046,-294.536,-1.03611,179.367,-0.107738,-1.02783
445.95,8919,65.2393,-294.595,-1.03545,178.96,-0.0992876,-0.931817
446.05,8921,64.9743,-294.651,-1.03466,178.553,-0.0899826,-0.821658
446.15,8923,64.7097,-294.706,-1.03374,178.146,-0.0799343,-0.698678
446.25,8925,64.4453,-294.759,-1.03271,177.74,-0.0692584,-0.564325
446.35,8927,64.1813,-294.811,-1.03158,177.333,-0.0580743,-0.420142
446.45,8929,63.9176,-294.861,-1.03037,176.927,-0.0465034,-0.267757
446.55,8931,63.6542,-294.909,-1.02908,176.52,-0.034668,-0.108861
446.65,8933,63.3912,-294.955,-1.02773,176.114,-0.0226903,0.0548068
446.75,8935,63.1285,-295,-1.02633,175.707,-0.0106912,0.221482
446.85,8937,62.8661,-295.043,-1.02491,175.301,0.00121065,0.389389
446.95,8939,62.6041,-295.085,-1.02348,174.894,0.0129,0.556764
447.05,8941,62.3425,-295.125,-1.02205,174.487,0.0242659,0.72187
447.15,8943,62.0812,-295.163,-1.02064,174.081,0.0352022,0.883015
447.25,8945,61.8203,-295.2,-1.01927,173.674,0.0456089,1.03857
447.35,8947,61.5597,-295.235,-1.01795,173.267,0.0553926,1.18699
447.45,8949,61.2996,-295.268,-1.01669,172.861,0.0644673,1.32681
447.55,8951,61.0399,-295.3,-1.01551,172.454,0.072755,1.45669
447.65,8953,60.7805,-295.33,-1.01441,172.048,0.0801863,1.57541
447.75,8955,60.5216,-295.358,-1.01342,171.641,0.086701,1.68185
447.85,8957,60.2631,-295.385,-1.01254,171.235,0.0922482,1.77508
447.95,8959,60.005,-295.41,-1.01178,170.83,0.0967871,1.85428
448.05,8961,59.7474,-295.433,-1.01115,170.424,0.100287,1.91881
448.15,8963,59.4902,-295.455,-1.01065,170.019,0.102727,1.96819
448.25,8965,59.2335,-295.475,-1.01028,169.615,0.104102,2.00217
448.35,8967,58.9772,-295.494,-1.01006,169.212,0.104432,2.02086
448.45,8969,58.7214,-295.511,-1.00999,168.81,0.103753,2.02463
448.55,8971,58.4659,-295.526,-1.01005,168.411,0.102119,2.01403
